45053482,301,"Calcium, Ca",18,mg
45053482,303,"Iron, Fe",1.59,mg
45053482,307,"Sodium, Na",53,mg
45053482,318,"Vitamin A, IU",0,IU
45053482,401,"Vitamin C, total ascorbic acid",0,mg
45053482,601,Cholesterol,58,mg
45053482,605,"Fatty acids, total trans",0,g
45053482,606,"Fatty acids, total saturated",2.65,g
45211269,203,Protein,15.48,g
45211269,204,Total lipid (fat),10.71,g
45211269,205,"Carbohydrate, by difference",2.38,g
45211269,208,Energy,167,kcal
45211269,269,"Sugars, total",2.38,g
45211269,291,"Fiber, total dietary",0,g
45211269,301,"Calcium, Ca",0,mg
45211269,303,"Iron, Fe",1.29,mg
45211269,307,"Sodium, Na",1202,mg
45211269,318,"Vitamin A, IU",0,IU
45211269,401,"Vitamin C, total ascorbic acid",0,mg
45211269,601,Cholesterol,71,mg
45211269,605,"Fatty acids, total trans",0,g
45211269,606,"Fatty acids, total saturated",4.17,g
45005107,203,Protein,17.33,g
45005107,204,Total lipid (fat),20,g
45005107,205,"Carbohydrate, by difference",0,g
45005107,208,Energy,253,kcal
45005107,291,"Fiber, total dietary",0,g
45005107,301,"Calcium, Ca",13,mg
45005107,303,"Iron, Fe",1.8,mg
45005107,307,"Sodium, Na",67,mg
45005107,318,"Vitamin A, IU",0,IU
45005107,401,"Vitamin C, total ascorbic acid",0,mg
45005107,601,Cholesterol,70,mg
45005107,606,"Fatty acids, total saturated",8,g
45051981,203,Protein,21.43,g
45051981,204,Total lipid (fat),1.79,g
45051981,205,"Carbohydrate, by difference",0,g
45051981,208,Energy,96,kcal
45051981,269,"Sugars, total",0,g
45051981,291,"Fiber, total dietary",0,g
45051981,301,"Calcium, Ca",9,mg
45051981,303,"Iron, Fe",0.48,mg
45051981,307,"Sodium, Na",54,mg
45051981,318,"Vitamin A, IU",0,IU
45051981,401,"Vitamin C, total ascorbic acid",0,mg
45051981,601,Cholesterol,50,mg
45051981,605,"Fatty acids, total trans",0,g
45051981,606,"Fatty acids, total saturated",1.79,g
45212398,203,Protein,16.96,g
45212398,204,Total lipid (fat),23.21,g
45212398,205,"Carbohydrate, by difference",0,g
45212398,208,Energy,286,kcal
45212398,269,"Sugars, total",0,g
45212398,291,"Fiber, total dietary",0,g
45212398,301,"Calcium, Ca",0,mg
45212398,303,"Iron, Fe",1.61,mg
45212398,307,"Sodium, Na",58,mg
45212398,318,"Vitamin A, IU",0,IU
45212398,401,"Vitamin C, total ascorbic acid",0,mg
45212398,601,Cholesterol,71,mg
45212398,605,"Fatty acids, total trans",0,g
45212398,606,"Fatty acids, total saturated",10.71,g
45058907,203,Protein,17.86,g
45058907,204,Total lipid (fat),2.68,g
45058907,205,"Carbohydrate, by difference",0.89,g
45058907,208,Energy,98,kcal
45058907,303,"Iron, Fe",0.36,mg
45058907,306,"Potassium, K",339,mg
45058907,307,"Sodium, Na",357,mg
45058907,601,Cholesterol,45,mg
45058907,606,"Fatty acids, total saturated",1.34,g
45002952,203,Protein,15.43,g
45002952,204,Total lipid (fat),3.86,g
45002952,205,"Carbohydrate, by difference",9.92,g
45002952,208,Energy,132,kcal
45002952,269,"Sugars, total",3.31,g
45002952,291,"Fiber, total dietary",2.2,g
45002952,301,"Calcium, Ca",0,mg
45002952,303,"Iron, Fe",0.4,mg
45002952,307,"Sodium, Na",231,mg
45002952,318,"Vitamin A, IU",0,IU
45002952,401,"Vitamin C, total ascorbic acid",0,mg
45002952,601,Cholesterol,33,mg
45002952,605,"Fatty acids, total trans",0,g
45002952,606,"Fatty acids, total saturated",0.55,g
45092824,203,Protein,20.54,g
45092824,204,Total lipid (fat),9.82,g
45092824,205,"Carbohydrate, by difference",0,g
45092824,208,Energy,179,kcal
45092824,269,"Sugars, total",0,g
45092824,291,"Fiber, total dietary",0,g
45092824,301,"Calcium, Ca",0,mg
45092824,303,"Iron, Fe",2.41,mg
45092824,307,"Sodium, Na",67,mg
45092824,318,"Vitamin A, IU",0,IU
45092824,401,"Vitamin C, total ascorbic acid",0,mg
45092824,601,Cholesterol,67,mg
45092824,606,"Fatty acids, total saturated",4.02,g
45009855,203,Protein,15.18,g
45009855,204,Total lipid (fat),13.39,g
45009855,205,"Carbohydrate, by difference",0,g
45009855,208,Energy,179,kcal
45009855,269,"Sugars, total",0,g
45009855,291,"Fiber, total dietary",0,g
45009855,301,"Calcium, Ca",0,mg
45009855,303,"Iron, Fe",2.41,mg
45009855,307,"Sodium, Na",196,mg
45009855,318,"Vitamin A, IU",89,IU
45009855,401,"Vitamin C, total ascorbic acid",1.1,mg
45009855,601,Cholesterol,107,mg
45009855,606,"Fatty acids, total saturated",3.57,g
45274291,203,Protein,15.29,g
45274291,204,Total lipid (fat),2.35,g
45274291,205,"Carbohydrate, by difference",3.53,g
45274291,208,Energy,98,kcal
45274291,269,"Sugars, total",0,g
45274291,291,"Fiber, total dietary",0,g
45274291,301,"Calcium, Ca",47,mg
45274291,303,"Iron, Fe",9.11,mg
45274291,307,"Sodium, Na",588,mg
45274291,318,"Vitamin A, IU",0,IU
45274291,401,"Vitamin C, total ascorbic acid",0,mg
45274291,601,Cholesterol,69,mg
45274291,606,"Fatty acids, total saturated",0.35,g
45366276,203,Protein,18.75,g
45366276,204,Total lipid (fat),12.5,g
45366276,205,"Carbohydrate, by difference",0,g
45366276,208,Energy,188,kcal
45366276,303,"Iron, Fe",0.96,mg
45366276,307,"Sodium, Na",58,mg
45366276,401,"Vitamin C, total ascorbic acid",16.1,mg
45366276,601,Cholesterol,71,mg
45366276,605,"Fatty acids, total trans",0,g
45366276,606,"Fatty acids, total saturated",4.46,g
45058898,203,Protein,20.54,g
45058898,204,Total lipid (fat),0.89,g
45058898,205,"Carbohydrate, by difference",0,g
45058898,208,Energy,89,kcal
45058898,303,"Iron, Fe",0.64,mg
45058898,307,"Sodium, Na",170,mg
45058898,601,Cholesterol,49,mg
45058898,605,"Fatty acids, total trans",0,g
45058898,606,"Fatty acids, total saturated",0,g
45058871,203,Protein,18.75,g
45058871,204,Total lipid (fat),8.04,g
45058871,205,"Carbohydrate, by difference",0,g
45058871,208,Energy,143,kcal
45058871,303,"Iron, Fe",0.96,mg
45058871,307,"Sodium, Na",80,mg
45058871,601,Cholesterol,89,mg
45058871,605,"Fatty acids, total trans",0,g
45058871,606,"Fatty acids, total saturated",2.68,g
45035836,203,Protein,16.07,g
45035836,204,Total lipid (fat),1.79,g
45035836,205,"Carbohydrate, by difference",0,g
45035836,208,Energy,98,kcal
45035836,269,"Sugars, total",0,g
45035836,291,"Fiber, total dietary",0,g
45035836,301,"Calcium, Ca",91,mg
45035836,303,"Iron, Fe",2.14,mg
45035836,306,"Potassium, K",262,mg
45035836,307,"Sodium, Na",357,mg
45035836,324,Vitamin D,0,IU
45035836,601,Cholesterol,152,mg
45035836,605,"Fatty acids, total trans",0,g
45035836,606,"Fatty acids, total saturated",0,g
45019188,203,Protein,18.31,g
45019188,204,Total lipid (fat),0.7,g
45019188,205,"Carbohydrate, by difference",0,g
45019188,208,Energy,85,kcal
45019188,269,"Sugars, total",0,g
45019188,291,"Fiber, total dietary",0,g
45019188,301,"Calcium, Ca",28,mg
45019188,303,"Iron, Fe",1.01,mg
45019188,307,"Sodium, Na",507,mg
45019188,318,"Vitamin A, IU",0,IU
45019188,401,"Vitamin C, total ascorbic acid",0,mg
45019188,601,Cholesterol,77,mg
45019188,605,"Fatty acids, total trans",0,g
45019188,606,"Fatty acids, total saturated",0,g
45366449,203,Protein,16.96,g
45366449,204,Total lipid (fat),15.18,g
45366449,205,"Carbohydrate, by difference",0,g
45366449,208,Energy,214,kcal
45366449,269,"Sugars, total",0,g
45366449,291,"Fiber, total dietary",0,g
45366449,301,"Calcium, Ca",0,mg
45366449,303,"Iron, Fe",0.96,mg
45366449,307,"Sodium, Na",76,mg
45366449,318,"Vitamin A, IU",179,IU
45366449,401,"Vitamin C, total ascorbic acid",2.1,mg
45366449,601,Cholesterol,85,mg
45366449,605,"Fatty acids, total trans",0,g
45366449,606,"Fatty acids, total saturated",4.46,g
45290295,203,Protein,21.43,g
45290295,204,Total lipid (fat),1.79,g
45290295,205,"Carbohydrate, by difference",0,g
45290295,208,Energy,98,kcal
45290295,269,"Sugars, total",0,g
45290295,291,"Fiber, total dietary",0,g
45290295,301,"Calcium, Ca",0,mg
45290295,303,"Iron, Fe",0.96,mg
45290295,306,"Potassium, K",339,mg
45290295,307,"Sodium, Na",45,mg
45290295,318,"Vitamin A, IU",179,IU
45290295,401,"Vitamin C, total ascorbic acid",2.1,mg
45290295,601,Cholesterol,49,mg
45290295,605,"Fatty acids, total trans",0,g
45290295,606,"Fatty acids, total saturated",0.45,g
45229588,203,Protein,17.86,g
45229588,204,Total lipid (fat),23.21,g
45229588,205,"Carbohydrate, by difference",5.36,g
45229588,208,Energy,304,kcal
45229588,269,"Sugars, total",1.79,g
45229588,291,"Fiber, total dietary",0,g
45229588,301,"Calcium, Ca",0,mg
45229588,303,"Iron, Fe",1.93,mg
45229588,307,"Sodium, Na",982,mg
45229588,318,"Vitamin A, IU",179,IU
45229588,401,"Vitamin C, total ascorbic acid",2.1,mg
45229588,601,Cholesterol,80,mg
45229588,605,"Fatty acids, total trans",0,g
45229588,606,"Fatty acids, total saturated",7.14,g
45366755,203,Protein,19.64,g
45366755,204,Total lipid (fat),10.71,g
45366755,205,"Carbohydrate, by difference",0,g
45366755,269,"Sugars, total",0,g
45366755,291,"Fiber, total dietary",0,g
45366755,301,"Calcium, Ca",11,mg
45366755,303,"Iron, Fe",2.55,mg
45366755,306,"Potassium, K",312,mg
45366755,307,"Sodium, Na",80,mg
45366755,318,"Vitamin A, IU",2,IU
45366755,324,Vitamin D,0,IU
45366755,401,"Vitamin C, total ascorbic acid",0,mg
45366755,601,Cholesterol,71,mg
45366755,605,"Fatty acids, total trans",0,g
45366755,606,"Fatty acids, total saturated",4.46,g
45366755,645,"Fatty acids, total monounsaturated",0,g
45366755,646,"Fatty acids, total polyunsaturated",0,g
45367816,203,Protein,21.43,g
45367816,204,Total lipid (fat),4.46,g
45367816,205,"Carbohydrate, by difference",0,g
45367816,269,"Sugars, total",0,g
45367816,291,"Fiber, total dietary",0,g
45367816,301,"Calcium, Ca",11,mg
45367816,303,"Iron, Fe",1.65,mg
45367816,306,"Potassium, K",348,mg
45367816,307,"Sodium, Na",62,mg
45367816,318,"Vitamin A, IU",0,IU
45367816,324,Vitamin D,0,IU
45367816,401,"Vitamin C, total ascorbic acid",0,mg
45367816,601,Cholesterol,67,mg
45367816,605,"Fatty acids, total trans",0,g
45367816,606,"Fatty acids, total saturated",1.34,g
45367816,645,"Fatty acids, total monounsaturated",0,g
45367816,646,"Fatty acids, total polyunsaturated",0,g
45045342,203,Protein,21.43,g
45045342,204,Total lipid (fat),6.25,g
45045342,205,"Carbohydrate, by difference",0.89,g
45045342,208,Energy,143,kcal
45045342,269,"Sugars, total",0,g
45045342,303,"Iron, Fe",0.96,mg
45045342,307,"Sodium, Na",76,mg
45045342,601,Cholesterol,54,mg
45045342,606,"Fatty acids, total saturated",0.89,g
45058865,203,Protein,20.54,g
45058865,204,Total lipid (fat),12.5,g
45058865,205,"Carbohydrate, by difference",0,g
45058865,208,Energy,205,kcal
45058865,301,"Calcium, Ca",18,mg
45058865,303,"Iron, Fe",1.61,mg
45058865,307,"Sodium, Na",54,mg
45058865,601,Cholesterol,76,mg
45058865,606,"Fatty acids, total saturated",5.36,g
45019194,203,Protein,18.57,g
45019194,204,Total lipid (fat),2.14,g
45019194,205,"Carbohydrate, by difference",1.43,g
45019194,208,Energy,100,kcal
45019194,269,"Sugars, total",1.43,g
45019194,291,"Fiber, total dietary",0,g
45019194,301,"Calcium, Ca",0,mg
45019194,303,"Iron, Fe",0.51,mg
45019194,307,"Sodium, Na",443,mg
45019194,318,"Vitamin A, IU",0,IU
45019194,401,"Vitamin C, total ascorbic acid",1.7,mg
45019194,601,Cholesterol,36,mg
45019194,605,"Fatty acids, total trans",0,g
45019194,606,"Fatty acids, total saturated",0,g
45019194,645,"Fatty acids, total monounsaturated",0,g
45019194,646,"Fatty acids, total polyunsaturated",1.43,g
45346631,203,Protein,9.82,g
45346631,204,Total lipid (fat),2.68,g
45346631,205,"Carbohydrate, by difference",3.57,g
45346631,208,Energy,89,kcal
45346631,269,"Sugars, total",0,g
45346631,291,"Fiber, total dietary",0,g
45346631,301,"Calcium, Ca",45,mg
45346631,303,"Iron, Fe",2.14,mg
45346631,306,"Potassium, K",107,mg
45346631,307,"Sodium, Na",580,mg
45346631,324,Vitamin D,0,IU
45346631,601,Cholesterol,36,mg
45346631,605,"Fatty acids, total trans",0,g
45346631,606,"Fatty acids, total saturated",0.89,g
45029133,203,Protein,16.36,g
45029133,204,Total lipid (fat),0,g
45029133,205,"Carbohydrate, by difference",0,g
45029133,208,Energy,73,kcal
45029133,269,"Sugars, total",1.82,g
45029133,291,"Fiber, total dietary",0,g
45029133,301,"Calcium, Ca",109,mg
45029133,303,"Iron, Fe",0,mg
45029133,307,"Sodium, Na",582,mg
45029133,318,"Vitamin A, IU",0,IU
45029133,401,"Vitamin C, total ascorbic acid",0,mg
45029133,601,Cholesterol,182,mg
45029133,605,"Fatty acids, total trans",0,g
45029133,606,"Fatty acids, total saturated",0,g
45373476,203,Protein,38.82,g
45373476,204,Total lipid (fat),27.06,g
45373476,205,"Carbohydrate, by difference",1.18,g
45373476,208,Energy,412,kcal
45373476,269,"Sugars, total",0,g
45373476,291,"Fiber, total dietary",0,g
45373476,301,"Calcium, Ca",24,mg
45373476,303,"Iron, Fe",1.27,mg
45373476,307,"Sodium, Na",424,mg
45373476,318,"Vitamin A, IU",0,IU
45373476,401,"Vitamin C, total ascorbic acid",0,mg
45373476,601,Cholesterol,141,mg
45373476,605,"Fatty acids, total trans",0,g
45373476,606,"Fatty acids, total saturated",9.41,g
45036551,203,Protein,19.64,g
45036551,204,Total lipid (fat),2.68,g
45036551,205,"Carbohydrate, by difference",5.36,g
45036551,208,Energy,125,kcal
45036551,269,"Sugars, total",5.36,g
45036551,303,"Iron, Fe",0.64,mg
45036551,307,"Sodium, Na",732,mg
45036551,601,Cholesterol,45,mg
45036551,605,"Fatty acids, total trans",0,g
45036551,606,"Fatty acids, total saturated",0.89,g
45016975,203,Protein,19.64,g
45016975,204,Total lipid (fat),1.79,g
45016975,205,"Carbohydrate, by difference",1.79,g
45016975,208,Energy,107,kcal
45016975,269,"Sugars, total",1.79,g
45016975,291,"Fiber, total dietary",0,g
45016975,301,"Calcium, Ca",0,mg
45016975,303,"Iron, Fe",0,mg
45016975,307,"Sodium, Na",821,mg
45016975,318,"Vitamin A, IU",0,IU
45016975,401,"Vitamin C, total ascorbic acid",0,mg
45016975,601,Cholesterol,45,mg
45016975,605,"Fatty acids, total trans",0,g
45016975,606,"Fatty acids, total saturated",0,g
45008567,203,Protein,3.53,g
45008567,204,Total lipid (fat),1.18,g
45008567,205,"Carbohydrate, by difference",20.59,g
45008567,208,Energy,106,kcal
45008567,269,"Sugars, total",14.12,g
45008567,291,"Fiber, total dietary",0.6,g
45008567,301,"Calcium, Ca",118,mg
45008567,303,"Iron, Fe",1.06,mg
45008567,305,"Phosphorus, P",88,mg
45008567,307,"Sodium, Na",59,mg
45008567,318,"Vitamin A, IU",176,IU
45008567,324,Vitamin D,47,IU
45008567,401,"Vitamin C, total ascorbic acid",0.7,mg
45008567,601,Cholesterol,3,mg
45008567,605,"Fatty acids, total trans",0,g
45008567,606,"Fatty acids, total saturated",0.59,g
45005639,203,Protein,3.54,g
45005639,204,Total lipid (fat),1.33,g
45005639,205,"Carbohydrate, by difference",15.93,g
45005639,208,Energy,88,kcal
45005639,269,"Sugars, total",12.39,g
45005639,291,"Fiber, total dietary",2.7,g
45005639,301,"Calcium, Ca",133,mg
45005639,307,"Sodium, Na",53,mg
45005639,324,Vitamin D,35,IU
45005639,601,Cholesterol,4,mg
45005639,606,"Fatty acids, total saturated",0.88,g
45008568,203,Protein,3.53,g
45008568,204,Total lipid (fat),2.35,g
45008568,205,"Carbohydrate, by difference",18.82,g
45008568,208,Energy,112,kcal
45008568,269,"Sugars, total",15.88,g
45008568,291,"Fiber, total dietary",0.6,g
45008568,301,"Calcium, Ca",118,mg
45008568,303,"Iron, Fe",0.21,mg
45008568,305,"Phosphorus, P",88,mg
45008568,307,"Sodium, Na",53,mg
45008568,318,"Vitamin A, IU",235,IU
45008568,324,Vitamin D,47,IU
45008568,401,"Vitamin C, total ascorbic acid",0,mg
45008568,601,Cholesterol,3,mg
45008568,605,"Fatty acids, total trans",0,g
45008568,606,"Fatty acids, total saturated",1.76,g
45122966,203,Protein,28.57,g
45122966,204,Total lipid (fat),28.57,g
45122966,205,"Carbohydrate, by difference",0,g
45122966,208,Energy,395,kcal
45122966,269,"Sugars, total",0,g
45122966,291,"Fiber, total dietary",0,g
45122966,301,"Calcium, Ca",905,mg
45122966,303,"Iron, Fe",0,mg
45122966,307,"Sodium, Na",267,mg
45122966,318,"Vitamin A, IU",714,IU
45122966,401,"Vitamin C, total ascorbic acid",0,mg
45122966,601,Cholesterol,90,mg
45122966,605,"Fatty acids, total trans",0,g
45122966,606,"Fatty acids, total saturated",23.81,g
45136545,203,Protein,0,g
45136545,204,Total lipid (fat),10,g
45136545,205,"Carbohydrate, by difference",40,g
45136545,208,Energy,267,kcal
45136545,269,"Sugars, total",40,g
45136545,291,"Fiber, total dietary",0,g
45136545,301,"Calcium, Ca",0,mg
45136545,303,"Iron, Fe",0,mg
45136545,307,"Sodium, Na",0,mg
45136545,318,"Vitamin A, IU",0,IU
45136545,401,"Vitamin C, total ascorbic acid",0,mg
45136545,601,Cholesterol,33,mg
45136545,605,"Fatty acids, total trans",0,g
45136545,606,"Fatty acids, total saturated",6.67,g
45136545,645,"Fatty acids, total monounsaturated",0,g
45136545,646,"Fatty acids, total polyunsaturated",0,g
45136543,203,Protein,0,g
45136543,204,Total lipid (fat),3.33,g
45136543,205,"Carbohydrate, by difference",26.67,g
45136543,208,Energy,133,kcal
45136543,269,"Sugars, total",26.67,g
45136543,291,"Fiber, total dietary",0,g
45136543,301,"Calcium, Ca",0,mg
45136543,303,"Iron, Fe",0,mg
45136543,307,"Sodium, Na",133,mg
45136543,318,"Vitamin A, IU",0,IU
45136543,401,"Vitamin C, total ascorbic acid",0,mg
45136543,601,Cholesterol,0,mg
45136543,605,"Fatty acids, total trans",0,g
45136543,606,"Fatty acids, total saturated",0,g
45105195,203,Protein,32.14,g
45105195,204,Total lipid (fat),28.57,g
45105195,205,"Carbohydrate, by difference",0,g
45105195,208,Energy,393,kcal
45105195,269,"Sugars, total",0,g
45105195,291,"Fiber, total dietary",0,g
45105195,301,"Calcium, Ca",1071,mg
45105195,303,"Iron, Fe",0,mg
45105195,307,"Sodium, Na",161,mg
45105195,318,"Vitamin A, IU",1071,IU
45105195,401,"Vitamin C, total ascorbic acid",0,mg
45105195,601,Cholesterol,89,mg
45105195,605,"Fatty acids, total trans",0,g
45105195,606,"Fatty acids, total saturated",17.86,g
45174692,203,Protein,15.79,g
45174692,204,Total lipid (fat),23.68,g
45174692,205,"Carbohydrate, by difference",10.53,g
45174692,208,Energy,316,kcal
45174692,269,"Sugars, total",5.26,g
45174692,291,"Fiber, total dietary",0,g
45174692,301,"Calcium, Ca",526,mg
45174692,303,"Iron, Fe",0,mg
45174692,307,"Sodium, Na",1632,mg
45174692,318,"Vitamin A, IU",1579,IU
45174692,401,"Vitamin C, total ascorbic acid",0,mg
45174692,601,Cholesterol,79,mg
45174692,605,"Fatty acids, total trans",0,g
45174692,606,"Fatty acids, total saturated",15.79,g
45082853,203,Protein,12,g
45082853,204,Total lipid (fat),10,g
45082853,205,"Carbohydrate, by difference",0,g
45082853,208,Energy,140,kcal
45082853,301,"Calcium, Ca",40,mg
45082853,303,"Iron, Fe",1.44,mg
45082853,307,"Sodium, Na",140,mg
45082853,318,"Vitamin A, IU",600,IU
45082853,601,Cholesterol,370,mg
45082853,606,"Fatty acids, total saturated",3,g
45082827,203,Protein,13.64,g
45082827,204,Total lipid (fat),9.09,g
45082827,205,"Carbohydrate, by difference",0,g
45082827,208,Energy,136,kcal
45082827,301,"Calcium, Ca",45,mg
45082827,303,"Iron, Fe",1.64,mg
45082827,307,"Sodium, Na",136,mg
45082827,318,"Vitamin A, IU",455,IU
45082827,601,Cholesterol,375,mg
45082827,606,"Fatty acids, total saturated",3.41,g
45082815,203,Protein,12.7,g
45082815,204,Total lipid (fat),9.52,g
45082815,205,"Carbohydrate, by difference",0,g
45082815,208,Energy,143,kcal
45082815,301,"Calcium, Ca",63,mg
45082815,303,"Iron, Fe",1.71,mg
45082815,307,"Sodium, Na",143,mg
45082815,318,"Vitamin A, IU",476,IU
45082815,601,Cholesterol,373,mg
45082815,606,"Fatty acids, total saturated",3.17,g
45177198,203,Protein,21.43,g
45177198,204,Total lipid (fat),32.14,g
45177198,205,"Carbohydrate, by difference",3.57,g
45177198,208,Energy,393,kcal
45177198,269,"Sugars, total",0,g
45177198,291,"Fiber, total dietary",0,g
45177198,301,"Calcium, Ca",714,mg
45177198,303,"Iron, Fe",0,mg
45177198,307,"Sodium, Na",714,mg
45177198,318,"Vitamin A, IU",714,IU
45177198,401,"Vitamin C, total ascorbic acid",0,mg
45177198,601,Cholesterol,107,mg
45177198,605,"Fatty acids, total trans",0,g
45177198,606,"Fatty acids, total saturated",21.43,g
45002246,203,Protein,0,g
45002246,204,Total lipid (fat),0,g
45002246,205,"Carbohydrate, by difference",10.83,g
45002246,208,Energy,42,kcal
45002246,269,"Sugars, total",9.17,g
45002246,306,"Potassium, K",192,mg
45002246,307,"Sodium, Na",0,mg
45002246,401,"Vitamin C, total ascorbic acid",25,mg
45138658,203,Protein,3.33,g
45138658,204,Total lipid (fat),0,g
45138658,205,"Carbohydrate, by difference",5,g
45138658,208,Energy,33,kcal
45138658,269,"Sugars, total",4.58,g
45138658,291,"Fiber, total dietary",0,g
45138658,301,"Calcium, Ca",125,mg
45138658,303,"Iron, Fe",0,mg
45138658,306,"Potassium, K",162,mg
45138658,307,"Sodium, Na",50,mg
45138658,318,"Vitamin A, IU",208,IU
45138658,324,Vitamin D,42,IU
45138658,401,"Vitamin C, total ascorbic acid",1,mg
45138658,601,Cholesterol,2,mg
45138658,605,"Fatty acids, total trans",0,g
45138658,606,"Fatty acids, total saturated",0,g
45183798,203,Protein,19.64,g
45183798,204,Total lipid (fat),3.57,g
45183798,205,"Carbohydrate, by difference",3.57,g
45183798,208,Energy,125,kcal
45183798,269,"Sugars, total",1.79,g
45183798,291,"Fiber, total dietary",0.4,g
45183798,301,"Calcium, Ca",36,mg
45183798,303,"Iron, Fe",1.93,mg
45183798,307,"Sodium, Na",964,mg
45183798,318,"Vitamin A, IU",179,IU
45183798,401,"Vitamin C, total ascorbic acid",0,mg
45183798,601,Cholesterol,45,mg
45183798,605,"Fatty acids, total trans",0,g
45183798,606,"Fatty acids, total saturated",0.89,g
45180439,203,Protein,14.29,g
45180439,204,Total lipid (fat),17.86,g
45180439,205,"Carbohydrate, by difference",3.57,g
45180439,208,Energy,250,kcal
45180439,269,"Sugars, total",3.57,g
45180439,291,"Fiber, total dietary",0,g
45180439,301,"Calcium, Ca",357,mg
45180439,303,"Iron, Fe",0,mg
45180439,307,"Sodium, Na",786,mg
45180439,318,"Vitamin A, IU",714,IU
45180439,401,"Vitamin C, total ascorbic acid",0,mg
45180439,601,Cholesterol,54,mg
45180439,605,"Fatty acids, total trans",0,g
45180439,606,"Fatty acids, total saturated",10.71,g
45195687,203,Protein,10,g
45195687,204,Total lipid (fat),22,g
45195687,205,"Carbohydrate, by difference",3,g
45195687,208,Energy,260,kcal
45195687,269,"Sugars, total",3,g
45195687,291,"Fiber, total dietary",0,g
45195687,301,"Calcium, Ca",40,mg
45195687,303,"Iron, Fe",1.08,mg
45195687,307,"Sodium, Na",290,mg
45195687,318,"Vitamin A, IU",400,IU
45195687,401,"Vitamin C, total ascorbic acid",0,mg
45195687,601,Cholesterol,335,mg
45195687,605,"Fatty acids, total trans",0,g
45195687,606,"Fatty acids, total saturated",5,g
45032942,203,Protein,10.87,g
45032942,204,Total lipid (fat),0,g
45032942,205,"Carbohydrate, by difference",0,g
45032942,208,Energy,54,kcal
45032942,269,"Sugars, total",0,g
45032942,291,"Fiber, total dietary",0,g
45032942,301,"Calcium, Ca",174,mg
45032942,303,"Iron, Fe",1.57,mg
45032942,306,"Potassium, K",163,mg
45032942,307,"Sodium, Na",207,mg
45032942,318,"Vitamin A, IU",652,IU
45032942,401,"Vitamin C, total ascorbic acid",0,mg
45032942,601,Cholesterol,0,mg
45032942,605,"Fatty acids, total trans",0,g
45032942,606,"Fatty acids, total saturated",0,g
45196873,203,Protein,3.54,g
45196873,204,Total lipid (fat),15.04,g
45196873,205,"Carbohydrate, by difference",23.89,g
45196873,208,Energy,257,kcal
45196873,269,"Sugars, total",3.54,g
45196873,291,"Fiber, total dietary",0.9,g
45196873,301,"Calcium, Ca",0,mg
45196873,303,"Iron, Fe",0.96,mg
45196873,307,"Sodium, Na",301,mg
45196873,318,"Vitamin A, IU",265,IU
45196873,401,"Vitamin C, total ascorbic acid",1.1,mg
45196873,601,Cholesterol,13,mg
45196873,605,"Fatty acids, total trans",0,g
45196873,606,"Fatty acids, total saturated",2.21,g
45030273,203,Protein,25,g
45030273,204,Total lipid (fat),32.14,g
45030273,205,"Carbohydrate, by difference",3.57,g
45030273,208,Energy,393,kcal
45030273,269,"Sugars, total",0,g
45030273,291,"Fiber, total dietary",0,g
45030273,301,"Calcium, Ca",714,mg
45030273,303,"Iron, Fe",0,mg
45030273,307,"Sodium, Na",607,mg
45030273,318,"Vitamin A, IU",1071,IU
45030273,401,"Vitamin C, total ascorbic acid",0,mg
45030273,601,Cholesterol,107,mg
45030273,605,"Fatty acids, total trans",0,g
45030273,606,"Fatty acids, total saturated",21.43,g
45181851,203,Protein,12.24,g
45181851,204,Total lipid (fat),22.45,g
45181851,205,"Carbohydrate, by difference",2.04,g
45181851,208,Energy,265,kcal
45181851,269,"Sugars, total",2.04,g
45181851,291,"Fiber, total dietary",0,g
45181851,301,"Calcium, Ca",0,mg
45181851,303,"Iron, Fe",0.73,mg
45181851,307,"Sodium, Na",857,mg
45181851,318,"Vitamin A, IU",0,IU
45181851,401,"Vitamin C, total ascorbic acid",0,mg
45181851,601,Cholesterol,51,mg
45181851,605,"Fatty acids, total trans",0,g
45181851,606,"Fatty acids, total saturated",8.16,g
45015502,203,Protein,8,g
45015502,204,Total lipid (fat),0,g
45015502,205,"Carbohydrate, by difference",13.33,g
45015502,208,Energy,87,kcal
45015502,269,"Sugars, total",12.67,g
45015502,291,"Fiber, total dietary",0.7,g
45015502,301,"Calcium, Ca",100,mg
45015502,303,"Iron, Fe",0,mg
45015502,306,"Potassium, K",100,mg
45015502,307,"Sodium, Na",30,mg
45015502,318,"Vitamin A, IU",0,IU
45015502,324,Vitamin D,40,IU
45015502,401,"Vitamin C, total ascorbic acid",0,mg
45015502,601,Cholesterol,7,mg
45015502,605,"Fatty acids, total trans",0,g
45015502,606,"Fatty acids, total saturated",0,g
45015501,203,Protein,8,g
45015501,204,Total lipid (fat),0,g
45015501,205,"Carbohydrate, by difference",13.33,g
45015501,208,Energy,87,kcal
45015501,269,"Sugars, total",13.33,g
45015501,291,"Fiber, total dietary",0.7,g
45015501,301,"Calcium, Ca",100,mg
45015501,303,"Iron, Fe",0,mg
45015501,306,"Potassium, K",100,mg
45015501,307,"Sodium, Na",30,mg
45015501,318,"Vitamin A, IU",0,IU
45015501,324,Vitamin D,40,IU
45015501,401,"Vitamin C, total ascorbic acid",0,mg
45015501,601,Cholesterol,7,mg
45015501,605,"Fatty acids, total trans",0,g
